model,N,Za,Zb,C,disruptor_count,disruptor_fraction,t,h,qa,qb,stable_a,stable_a_ci_lo,stable_a_ci_hi,stable_b,stable_b_ci_lo,stable_b_ci_hi,stable_consensus,stable_consensus_ci_lo,stable_consensus_ci_hi,reach_a,reach_a_ci_lo,reach_a_ci_hi,reach_b,reach_b_ci_lo,reach_b_ci_hi,reach_consensus,reach_consensus_ci_lo,reach_consensus_ci_hi,episodes,confidence,base_seed,config_seed,total_time,status,error
voter_zealots,4000,500,500,0,1000,0.25,35,40,1.05,0.95,0.4151111111111111,0.3963292359574213,0.43414294172526124,0.0,0.0,0.0014722507487849438,0.4151111111111111,0.3963292359574213,0.43414294172526124,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,17905556714076220410,1696.727938341006,ok,
voter_contrarians,4000,0,0,1000,1000,0.25,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.6473333333333333,0.6287819888914346,0.6654508545545901,0.0,0.0,0.0014722507487849438,0.6473333333333333,0.6287819888914346,0.6654508545545901,4500,0.99,0,3976073392807292991,2503.840840086006,ok,
crossinh_zealots,4000,500,500,0,1000,0.25,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,15949679609756786182,1241.1734358870017,ok,
crossinh_contrarians,4000,0,0,1000,1000,0.25,35,40,1.05,0.95,0.5906666666666667,0.5716658046753892,0.6094005605221645,0.0,0.0,0.0014722507487849438,0.5906666666666667,0.5716658046753892,0.6094005605221645,0.9917777777777778,0.9875140052325225,0.9945935099198947,0.0,0.0,0.0014722507487849438,0.9917777777777778,0.9875140052325225,0.9945935099198947,4500,0.99,0,7757919505315114247,2555.5820594029938,ok,
voter_zealots,4000,800,800,0,1600,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9597777777777777,0.9515316190284862,0.9666701201718533,0.0,0.0,0.0014722507487849438,0.9597777777777777,0.9515316190284862,0.9666701201718533,4500,0.99,0,12795727510898920630,1328.143071628001,ok,
voter_contrarians,4000,0,0,1600,1600,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0015555555555555555,0.0006085815943231792,0.003970199929909988,0.0,0.0,0.0014722507487849438,0.0015555555555555555,0.0006085815943231792,0.003970199929909988,4500,0.99,0,1597078799895696136,2423.4573343189986,ok,
crossinh_zealots,4000,800,800,0,1600,0.4,35,40,1.05,0.95,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,4500,0.99,0,9632433615302449993,1496.927529477005,ok,
crossinh_contrarians,4000,0,0,1600,1600,0.4,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,7863808322777329552,2627.572049817987,ok,
voter_zealots,4000,1000,1000,0,2000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.096,0.08527570880553713,0.10791386979948113,0.0,0.0,0.0014722507487849438,0.096,0.08527570880553713,0.10791386979948113,4500,0.99,0,3739497943295580768,1077.348370199994,ok,
voter_contrarians,4000,0,0,2000,2000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,18335187632091906309,2294.9653238419996,ok,
crossinh_zealots,4000,1000,1000,0,2000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.6597777777777778,0.6413619776374938,0.6777231120121167,0.0,0.0,0.0014722507487849438,0.6597777777777778,0.6413619776374938,0.6777231120121167,4500,0.99,0,4145185715672381329,1394.8816921499965,ok,
crossinh_contrarians,4000,0,0,2000,2000,0.5,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,789118740268904669,2570.273553838997,ok,
voter_zealots,4000,1200,1200,0,2400,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,6311016530215508777,869.7236691220023,ok,
voter_contrarians,4000,0,0,2400,2400,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,13922405860523506918,2198.694633399995,ok,
crossinh_zealots,4000,1200,1200,0,2400,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,0.0,0.0,0.0014722507487849438,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,4500,0.99,0,4970229131200049187,1181.186116095996,ok,
crossinh_contrarians,4000,0,0,2400,2400,0.6,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,4500,0.99,0,10237310712688836718,2431.749827292995,ok,
voter_zealots,50,7,7,0,14,0.28,35,40,1.05,0.95,0.0006666666666666666,0.00016840765388963707,0.0026352134272302602,0.0,0.0,0.0014722507487849438,0.0006666666666666666,0.00016840765388963707,0.0026352134272302602,1.0,0.9985277492512151,1.0,0.9862222222222222,0.9809767786866186,0.9900359836963408,1.0,0.9985277492512151,1.0,4500,0.99,0,2529180897149218793,18.140867098001763,ok,
voter_contrarians,50,0,0,14,14,0.28,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9995555555555555,0.9977269420250728,0.9999132270045857,1.0,0.9985277492512151,1.0,4500,0.99,0,16914792934382299592,29.299961975004408,ok,
crossinh_zealots,50,7,7,0,14,0.28,35,40,1.05,0.95,0.7348888888888889,0.71760335413085,0.751482792961832,0.04533333333333334,0.037992443948759815,0.05401298939880197,0.7802222222222223,0.7639154789291706,0.7957038507622883,0.8762222222222222,0.8630199114370419,0.8883167461106501,0.3751111111111111,0.35671721112923327,0.39387274661335214,1.0,0.9985277492512151,1.0,4500,0.99,0,14272947746790603101,16.31234668500838,ok,
crossinh_contrarians,50,0,0,14,14,0.28,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.966,0.9583264212899948,0.9723014410121377,0.8057777777777778,0.790141753040995,0.8205134393899703,1.0,0.9985277492512151,1.0,4500,0.99,0,17670609855332081138,33.95868662300927,ok,
voter_zealots,50,8,8,0,16,0.32,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9997777777777778,0.998110049781248,0.9999739093591887,0.9911111111111112,0.9867147724902567,0.9940613723298257,1.0,0.9985277492512151,1.0,4500,0.99,0,1851075405601358485,17.324963641993236,ok,
voter_contrarians,50,0,0,16,16,0.32,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,4500,0.99,0,11503185115461070398,30.972305721006705,ok,
crossinh_zealots,50,8,8,0,16,0.32,35,40,1.05,0.95,0.5442222222222223,0.525047228917104,0.5632670031277813,0.008666666666666666,0.0057606824166089934,0.013019382652530345,0.5528888888888889,0.533733535937772,0.5718885104274676,0.912,0.9005065194469568,0.9222803459360445,0.398,0.37936805198257034,0.41693228717018177,1.0,0.9985277492512151,1.0,4500,0.99,0,5688392761802268338,17.852038379001897,ok,
crossinh_contrarians,50,0,0,16,16,0.32,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9777777777777777,0.9713748577316524,0.9827738804417309,0.8888888888888888,0.8762442598846641,0.9003884339773919,1.0,0.9985277492512151,1.0,4500,0.99,0,9852461085591109945,32.535701139000594,ok,
voter_zealots,50,9,9,0,18,0.36,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9908888888888889,0.9864494668293043,0.9938828878799998,1.0,0.9985277492512151,1.0,4500,0.99,0,15030397516548255413,17.34472991799703,ok,
voter_contrarians,50,0,0,18,18,0.36,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,4500,0.99,0,5770880505529339355,30.766578748996835,ok,
crossinh_zealots,50,9,9,0,18,0.36,35,40,1.05,0.95,0.2653333333333333,0.24873457497200674,0.28262306804608955,0.0013333333333333333,0.00048655356540059443,0.003648437848054256,0.26666666666666666,0.25003889776457844,0.28398148591818784,0.9357777777777778,0.9257080254785307,0.9445643817577506,0.4497777777777778,0.43076363905552706,0.46893979590857315,1.0,0.9985277492512151,1.0,4500,0.99,0,14068838063323236816,18.01925036200555,ok,
crossinh_contrarians,50,0,0,18,18,0.36,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9875555555555555,0.9825239844521295,0.9911515185954997,0.9435555555555556,0.9340235518591082,0.9517815092544142,1.0,0.9985277492512151,1.0,4500,0.99,0,10261835663450025439,33.83809676699457,ok,
voter_zealots,50,11,11,0,22,0.44,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9948888888888889,0.9913288160094839,0.99699176069383,1.0,0.9985277492512151,1.0,4500,0.99,0,16599621337374402410,15.735376620999887,ok,
voter_contrarians,50,0,0,22,22,0.44,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,4500,0.99,0,9647376577784662,29.985056393998093,ok,
crossinh_zealots,50,11,11,0,22,0.44,35,40,1.05,0.95,0.01622222222222222,0.012035175742421987,0.021833753093180155,0.0,0.0,0.0014722507487849438,0.01622222222222222,0.012035175742421987,0.021833753093180155,0.97,0.9627261501360058,0.9758899341601364,0.5531111111111111,0.5339563385930565,0.5721094978829614,1.0,0.9985277492512151,1.0,4500,0.99,0,9247541605470649626,17.20775852201041,ok,
crossinh_contrarians,50,0,0,22,22,0.44,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9988888888888889,0.9966801227611441,0.9996286759361794,0.9935555555555555,0.989673811615096,0.9959840244235478,1.0,0.9985277492512151,1.0,4500,0.99,0,5546239410921481266,30.562572353999713,ok,
voter_zealots,100,14,14,0,28,0.28,35,40,1.05,0.95,0.0006666666666666666,0.00016840765388963707,0.0026352134272302602,0.0,0.0,0.0014722507487849438,0.0006666666666666666,0.00016840765388963707,0.0026352134272302602,1.0,0.9985277492512151,1.0,0.9495555555555556,0.9404700056565556,0.9573173884479815,1.0,0.9985277492512151,1.0,4500,0.99,0,13879785128651333690,36.5644104660023,ok,
voter_contrarians,100,0,0,28,28,0.28,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9991111111111111,0.9970170815195558,0.9997355072885459,1.0,0.9985277492512151,1.0,4500,0.99,0,15908705650737453334,60.647478098006104,ok,
crossinh_zealots,100,14,14,0,28,0.28,35,40,1.05,0.95,0.8893333333333333,0.8767091280238706,0.9008111460597421,0.030444444444444444,0.024507386160934445,0.03776410976448004,0.9197777777777778,0.9087187659524372,0.9296007533078052,0.9151111111111111,0.9037881937243686,0.9252117332095291,0.17177777777777778,0.15778029618772277,0.1867417101927018,0.9995555555555555,0.9977269420250728,0.9999132270045857,4500,0.99,0,3344832502737295630,31.97824366299028,ok,
crossinh_contrarians,100,0,0,28,28,0.28,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9297777777777778,0.9193203144672468,0.93896975977802,0.49466666666666664,0.4754906485841638,0.5138583887571565,0.9973333333333333,0.9944912409354412,0.9987110269864341,4500,0.99,0,8912289391000001212,63.733422772013,ok,
voter_zealots,100,15,15,0,30,0.3,35,40,1.05,0.95,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.0,0.0,0.0014722507487849438,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,1.0,0.9985277492512151,1.0,0.9497777777777778,0.9407093576429872,0.9575218265723282,1.0,0.9985277492512151,1.0,4500,0.99,0,17261049802899356472,36.38643265199789,ok,
voter_contrarians,100,0,0,30,30,0.3,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9993333333333333,0.9973647865727697,0.9998315923461103,1.0,0.9985277492512151,1.0,4500,0.99,0,12990482124953188606,61.271437262999825,ok,
crossinh_zealots,100,15,15,0,30,0.3,35,40,1.05,0.95,0.8828888888888888,0.8699743605821973,0.8946760002888442,0.011555555555555555,0.008111351370405258,0.016437985138852213,0.8944444444444445,0.8820595841585255,0.9056678624729888,0.9333333333333333,0.9231029794835739,0.9422877365341458,0.17266666666666666,0.15863832785295917,0.18765883897057867,0.9995555555555555,0.9977269420250728,0.9999132270045857,4500,0.99,0,2169271607143856631,33.266434676988865,ok,
crossinh_contrarians,100,0,0,30,30,0.3,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9331111111111111,0.9228663416200229,0.9420805842869184,0.5495555555555556,0.530391957609348,0.568573237094217,0.9986666666666667,0.9963515621519458,0.9995134464345995,4500,0.99,0,9164724891892571392,63.942450268994435,ok,
voter_zealots,100,18,18,0,36,0.36,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9664444444444444,0.9588139425693155,0.9727014999543736,1.0,0.9985277492512151,1.0,4500,0.99,0,15790150736784920661,34.092433268000605,ok,
voter_contrarians,100,0,0,36,36,0.36,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,4500,0.99,0,12387834032360744052,60.880277397998725,ok,
crossinh_zealots,100,18,18,0,36,0.36,35,40,1.05,0.95,0.5244444444444445,0.505246403303624,0.543570508881991,0.0,0.0,0.0014722507487849438,0.5244444444444445,0.505246403303624,0.543570508881991,0.9517777777777777,0.9428655842212319,0.9593597109910881,0.19866666666666666,0.18379441390459947,0.21442619588000159,0.9982222222222222,0.9957136886419883,0.9992637397230003,4500,0.99,0,6466296972086568606,35.139345399991726,ok,
crossinh_contrarians,100,0,0,36,36,0.36,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9517777777777777,0.9428655842212319,0.9593597109910881,0.7295555555555555,0.7121707290312073,0.746264455402795,0.9988888888888889,0.9966801227611441,0.9996286759361794,4500,0.99,0,14895004753606902736,65.48415195499547,ok,
voter_zealots,100,23,23,0,46,0.46,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9793333333333333,0.973123480433946,0.9841317885148854,1.0,0.9985277492512151,1.0,4500,0.99,0,13743433019971941942,28.337386415005312,ok,
voter_contrarians,100,0,0,46,46,0.46,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,1.0,0.9985277492512151,1.0,4500,0.99,0,15322297798813010125,56.83384525300062,ok,
crossinh_zealots,100,23,23,0,46,0.46,35,40,1.05,0.95,0.009333333333333334,0.006296117088389067,0.013815318313085228,0.0,0.0,0.0014722507487849438,0.009333333333333334,0.006296117088389067,0.013815318313085228,0.9722222222222222,0.965183239690486,0.9778707457134392,0.25555555555555554,0.23917564584984813,0.2726552322940023,0.9975555555555555,0.9947916174032486,0.998854440629405,4500,0.99,0,7532595729112573723,35.114593097008765,ok,
crossinh_contrarians,100,0,0,46,46,0.46,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9833333333333333,0.9776583886210982,0.9875851023217429,0.9506666666666667,0.9416672182434375,0.9583391264149911,1.0,0.9985277492512151,1.0,4500,0.99,0,16931755143161121278,62.796861324997735,ok,
voter_zealots,200,28,28,0,56,0.28,35,40,1.05,0.95,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.0,0.0,0.0014722507487849438,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,1.0,0.9985277492512151,1.0,0.7113333333333334,0.6936323685552089,0.7284120267949713,1.0,0.9985277492512151,1.0,4500,0.99,0,7740883306009799937,74.1390507890028,ok,
voter_contrarians,200,0,0,56,56,0.28,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9906666666666667,0.9861846816869149,0.9937038829116109,1.0,0.9985277492512151,1.0,4500,0.99,0,12335949825245187188,120.12741013200139,ok,
crossinh_zealots,200,28,28,0,56,0.28,35,40,1.05,0.95,0.9626666666666667,0.9546796160275044,0.9692913946129533,0.013777777777777778,0.009964016303659253,0.019023221313381397,0.9764444444444444,0.9698817010200178,0.9816042964886955,0.9651111111111111,0.9573523128469708,0.9715003890120484,0.04488888888888889,0.03758584388885541,0.05353200923714973,0.9982222222222222,0.9957136886419883,0.9992637397230003,4500,0.99,0,10827155293426545174,63.33892437501345,ok,
crossinh_contrarians,200,0,0,56,56,0.28,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.8866666666666667,0.8739208241758241,0.8982739685784491,0.13177777777777777,0.11932998854565657,0.1453097978946708,0.9364444444444444,0.9264191537427671,0.945184623825849,4500,0.99,0,4903468695981368444,125.6803803119983,ok,
voter_zealots,200,30,30,0,60,0.3,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.7231111111111111,0.7056104473551507,0.7399548238662804,1.0,0.9985277492512151,1.0,4500,0.99,0,2818285413513134032,72.15205594600411,ok,
voter_contrarians,200,0,0,60,60,0.3,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9928888888888889,0.9888584686089508,0.9954679970973581,1.0,0.9985277492512151,1.0,4500,0.99,0,805894765592823831,120.32099308700708,ok,
crossinh_zealots,200,30,30,0,60,0.3,35,40,1.05,0.95,0.9637777777777777,0.9558934015971903,0.9702965595971589,0.004,0.0022006727447473205,0.0072597999980473435,0.9677777777777777,0.9602784467417556,0.9738997364466033,0.9693333333333334,0.9619908984017538,0.9752938155620536,0.044444444444444446,0.03717945470742536,0.05305081819702314,0.9971111111111111,0.9941937140663112,0.9985647637447858,4500,0.99,0,15027620843268524991,65.37405838900304,ok,
crossinh_contrarians,200,0,0,60,60,0.3,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.8633333333333333,0.8496076852161486,0.875989145906401,0.15577777777777777,0.14236069168934767,0.170208426715038,0.9224444444444444,0.9115408345277214,0.9321041660618608,4500,0.99,0,18279802765808698356,127.18213356399792,ok,
voter_zealots,200,35,35,0,70,0.35,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.7473333333333333,0.7302919024256765,0.763646490870591,1.0,0.9985277492512151,1.0,4500,0.99,0,17402943217212804865,67.94795711900224,ok,
voter_contrarians,200,0,0,70,70,0.35,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9977777777777778,0.9950951875482201,0.9989946605952118,1.0,0.9985277492512151,1.0,4500,0.99,0,883457576319643218,118.59955104599067,ok,
crossinh_zealots,200,35,35,0,70,0.35,35,40,1.05,0.95,0.9055555555555556,0.8937214704882885,0.9161954816821414,0.0,0.0,0.0014722507487849438,0.9055555555555556,0.8937214704882885,0.9161954816821414,0.9835555555555555,0.9779122063570299,0.9877750746965895,0.034666666666666665,0.028299233019056173,0.042404275011146346,0.9953333333333333,0.9918892573244192,0.9973188996004511,4500,0.99,0,10568328137203874702,69.49153420500807,ok,
crossinh_contrarians,200,0,0,70,70,0.35,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.82,0.8047801115134866,0.834277648007291,0.254,0.2376559134605516,0.2710684339078506,0.9064444444444445,0.8946563636666243,0.9170357489469192,4500,0.99,0,7875389788226748283,127.61798316499335,ok,
voter_zealots,200,45,45,0,90,0.45,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.7802222222222223,0.7639154789291706,0.7957038507622883,1.0,0.9985277492512151,1.0,4500,0.99,0,16033232828373332756,58.74129808699945,ok,
voter_contrarians,200,0,0,90,90,0.45,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,1.0,0.9985277492512151,1.0,0.9997777777777778,0.998110049781248,0.9999739093591887,1.0,0.9985277492512151,1.0,4500,0.99,0,14699525681128352029,115.54288803700183,ok,
crossinh_zealots,200,45,45,0,90,0.45,35,40,1.05,0.95,0.03933333333333333,0.032522172897806165,0.047500927458741016,0.0,0.0,0.0014722507487849438,0.03933333333333333,0.032522172897806165,0.047500927458741016,0.9744444444444444,0.9676508154686589,0.9798410710430496,0.035111111111111114,0.028700064438546533,0.04289102381321262,0.9828888888888889,0.9771514046398234,0.9872045060814613,4500,0.99,0,7261601276257583227,70.65075105099822,ok,
crossinh_contrarians,200,0,0,90,90,0.45,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.8453333333333334,0.8309415537775537,0.8587082783719522,0.57,0.5509006459825817,0.5888932389125884,0.9648888888888889,0.9571089761867874,0.9712999355614534,4500,0.99,0,17003373876580899331,126.22877731399785,ok,
voter_zealots,500,70,70,0,140,0.28,35,40,1.05,0.95,0.0011111111111111111,0.0003713240638206173,0.0033198772388559157,0.0,0.0,0.0014722507487849438,0.0011111111111111111,0.0003713240638206173,0.0033198772388559157,1.0,0.9985277492512151,1.0,0.11177777777777778,0.10024574795533496,0.12445292851494387,1.0,0.9985277492512151,1.0,4500,0.99,0,6641827314316122596,189.7244154360087,ok,
voter_contrarians,500,0,0,140,140,0.28,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9997777777777778,0.998110049781248,0.9999739093591887,0.7273333333333334,0.7099080555795523,0.7440892277466669,1.0,0.9985277492512151,1.0,4500,0.99,0,1252756768949663592,304.9003534319927,ok,
crossinh_zealots,500,70,70,0,140,0.28,35,40,1.05,0.95,0.9986666666666667,0.9963515621519458,0.9995134464345995,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.9988888888888889,0.9966801227611441,0.9996286759361794,0.9986666666666667,0.9963515621519458,0.9995134464345995,0.00044444444444444447,8.677299541430235e-05,0.002273057974927277,0.9991111111111111,0.9970170815195558,0.9997355072885459,4500,0.99,0,3243876150732617812,157.62707269200473,ok,
crossinh_contrarians,500,0,0,140,140,0.28,35,40,1.05,0.95,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.0,0.0,0.0014722507487849438,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.8011111111111111,0.785345485396628,0.8159901147079927,0.0013333333333333333,0.00048655356540059443,0.003648437848054256,0.8017777777777778,0.7860304638878473,0.8166365065491084,4500,0.99,0,6831180790636715928,317.5207748969988,ok,
voter_zealots,500,75,75,0,150,0.3,35,40,1.05,0.95,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.0,0.0,0.0014722507487849438,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,1.0,0.9985277492512151,1.0,0.10888888888888888,0.09749861955549453,0.12143078547466614,1.0,0.9985277492512151,1.0,4500,0.99,0,7873067081189376602,184.51670027099317,ok,
voter_contrarians,500,0,0,150,150,0.3,35,40,1.05,0.95,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.0,0.0,0.0014722507487849438,0.9993333333333333,0.9973647865727697,0.9998315923461103,0.7657777777777778,0.7491316653503906,0.7816413071404775,1.0,0.9985277492512151,1.0,4500,0.99,0,1654117768920559568,303.7775496450049,ok,
crossinh_zealots,500,75,75,0,150,0.3,35,40,1.05,0.95,0.9977777777777778,0.9950951875482201,0.9989946605952118,0.00022222222222222223,2.6090640811303424e-05,0.001889950218751958,0.998,0.995402371035322,0.9991312672188882,0.998,0.995402371035322,0.9991312672188882,0.0013333333333333333,0.00048655356540059443,0.003648437848054256,0.9988888888888889,0.9966801227611441,0.9996286759361794,4500,0.99,0,15933859428836192645,163.28474024200113,ok,
